codigo_CIE_10,Descripcion Codigo Cie X,Codigo_dx_agrupado,Cod_capitulo_dx,Codigo _sub_grupo_dx,cod_sexo,Edad Minima,Edad maxima
X479,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS GASES Y VAPORES: LUGAR NO ESPECIFICADO,X47,XX,X4,A,0,999
X480,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: VIVIENDA,X48,XX,X4,A,0,999
X481,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: INSTITUCION RESIDENCIAL,X48,XX,X4,A,0,999
X482,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X48,XX,X4,A,0,999
X483,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: AREAS DE DEPORTE Y ATLETISMO,X48,XX,X4,A,0,999
X484,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: CALLES Y CARRETERA,X48,XX,X4,A,0,999
X485,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: COMERCIO Y AREA DE SERVICIOS,X48,XX,X4,A,0,999
X486,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X48,XX,X4,A,0,999
X487,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: GRANJA,X48,XX,X4,A,0,999
X488,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: OTRO LUGAR ESPECIFICADO,X48,XX,X4,A,0,999
X489,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A PLAGUICIDAS: LUGAR NO ESPECIFICADO,X48,XX,X4,A,0,999
X490,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: VIVIENDA,X49,XX,X4,A,0,999
X491,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL,X49,XX,X4,A,0,999
X492,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X49,XX,X4,A,0,999
X493,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO,X49,XX,X4,A,0,999
X494,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: CALLES Y CARRETERAS,X49,XX,X4,A,0,999
X495,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: COMERCIO Y AREA DE SERVICIOS,X49,XX,X4,A,0,999
X496,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X49,XX,X4,A,0,999
X497,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: GRANJA,X49,XX,X4,A,0,999
X498,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO,X49,XX,X4,A,0,999
X499,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS: LUGAR NO ESPECIFICADO,X49,XX,X4,A,0,999
X500,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: VIVIENDA,X50,XX,X5,A,10,999
X501,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: INSTITUCION RESIDENCIAL,X50,XX,X5,A,10,999
X502,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X50,XX,X5,A,10,999
X503,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: AREAS DE DEPORTE Y ATLETISMO,X50,XX,X5,A,10,999
X504,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: CALLES Y CARRETERAS,X50,XX,X5,A,10,999
X505,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: COMERCIO Y AREAS DE SERVICIO,X50,XX,X5,A,10,999
X506,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X50,XX,X5,A,10,999
X507,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: GRANJA,X50,XX,X5,A,10,999
X508,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: OTRO LUGAR ESPECIFICADO,X50,XX,X5,A,10,999
X509,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS: LUGAR NO ESPECIFICADO,X50,XX,X5,A,10,999
X510,VIAJES Y DESPLAZAMIENTOS: VIVIENDA,X51,XX,X5,A,10,999
X511,VIAJES Y DESPLAZAMIENTOS: INSTITUCION RESIDENCIAL,X51,XX,X5,A,10,999
X512,VIAJES Y DESPLAZAMIENTOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X51,XX,X5,A,10,999
X513,VIAJES Y DESPLAZAMIENTOS: AREAS DE DEPORTE Y ATLETISMO,X51,XX,X5,A,10,999
X514,VIAJES Y DESPLAZAMIENTOS: CALLES Y CARRETERAS,X51,XX,X5,A,10,999
X515,VIAJES Y DESPLAZAMIENTOS: COMERCIO Y AREAS DE SERVICIO,X51,XX,X5,A,10,999
X516,VIAJES Y DESPLAZAMIENTOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X51,XX,X5,A,10,999
X517,VIAJES Y DESPLAZAMIENTOS: GRANJA,X51,XX,X5,A,10,999
X518,VIAJES Y DESPLAZAMIENTOS: OTRO LUGAR ESPECIFICADO,X51,XX,X5,A,10,999
X519,VIAJES Y DESPLAZAMIENTOS: LUGAR NO ESPECIFICADO,X51,XX,X5,A,10,999
X520,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: VIVIENDA,X52,XX,X5,A,10,999
X521,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: INSTITUCION RESIDENCIAL,X52,XX,X5,A,10,999
X522,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X52,XX,X5,A,10,999
X523,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: AREAS DE DEPORTE Y ATLETISMO,X52,XX,X5,A,10,999
X524,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: CALLES Y CARRETERAS,X52,XX,X5,A,10,999
X525,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: COMERCIO Y AREAS DE SERVICIO,X52,XX,X5,A,10,999
X526,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X52,XX,X5,A,10,999
X527,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: GRANJA,X52,XX,X5,A,10,999
X528,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: OTRO LUGAR ESPECIFICADO,X52,XX,X5,A,10,999
X529,PERMANENCIA PROLONGADA EN AMBIENTE SIN GRAVEDAD: LUGAR NO ESPECIFICADO,X52,XX,X5,A,10,999
X530,PRIVACION DE ALIMENTOS: VIVIENDA,X53,XX,X5,A,0,999
X531,PRIVACION DE ALIMENTOS: INSTITUCION RESIDENCIAL,X53,XX,X5,A,0,999
X532,PRIVACION DE ALIMENTOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X53,XX,X5,A,0,999
X533,PRIVACION DE ALIMENTOS: AREAS DE DEPORTE Y ATLETISMO,X53,XX,X5,A,0,999
X534,PRIVACION DE ALIMENTOS: CALLES Y CARRETERAS,X53,XX,X5,A,0,999
X535,PRIVACION DE ALIMENTOS: COMERCIO Y AREAS DE SERVICIO,X53,XX,X5,A,0,999
X536,PRIVACION DE ALIMENTOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X53,XX,X5,A,0,999
X537,PRIVACION DE ALIMENTOS: GRANJA,X53,XX,X5,A,0,999
X538,PRIVACION DE ALIMENTOS: OTRO LUGAR ESPECIFICADO,X53,XX,X5,A,0,999
X539,PRIVACION DE ALIMENTOS: LUGAR NO ESPECIFICADO,X53,XX,X5,A,0,999
X540,PRIVACION DE AGUA: VIVIENDA,X54,XX,X5,A,0,999
X541,PRIVACION DE AGUA: INSTITUCION RESIDENCIAL,X54,XX,X5,A,0,999
X542,PRIVACION DE AGUA: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X54,XX,X5,A,0,999
X543,PRIVACION DE AGUA: AREAS DE DEPORTE Y ATLETISMO,X54,XX,X5,A,0,999
X544,PRIVACION DE AGUA: CALLES Y CARRETERAS,X54,XX,X5,A,0,999
X545,PRIVACION DE AGUA: COMERCIO Y AREAS DE SERVICIO,X54,XX,X5,A,0,999
X546,PRIVACION DE AGUA: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X54,XX,X5,A,0,999
X547,PRIVACION DE AGUA: GRANJA,X54,XX,X5,A,0,999
X548,PRIVACION DE AGUA: OTRO LUGAR ESPECIFICADO,X54,XX,X5,A,0,999
X549,PRIVACION DE AGUA: LUGAR NO ESPECIFICADO,X54,XX,X5,A,0,999
X570,PRIVACION NO ESPECIFICADA: VIVIENDA,X57,XX,X5,A,0,999
X571,PRIVACION NO ESPECIFICADA: INSTITUCION RESIDENCIAL,X57,XX,X5,A,0,999
X572,PRIVACION NO ESPECIFICADA: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X57,XX,X5,A,0,999
X573,PRIVACION NO ESPECIFICADA: AREAS DE DEPORTE Y ATLETISMO,X57,XX,X5,A,0,999
X574,PRIVACION NO ESPECIFICADA: CALLES Y CARRETERAS,X57,XX,X5,A,0,999
X575,PRIVACION NO ESPECIFICADA: COMERCIO Y AREAS DE SERVICIO,X57,XX,X5,A,0,999
X576,PRIVACION NO ESPECIFICADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X57,XX,X5,A,0,999
X577,PRIVACION NO ESPECIFICADA: GRANJA,X57,XX,X5,A,0,999
X578,PRIVACION NO ESPECIFICADA: OTRO LUGAR ESPECIFICADO,X57,XX,X5,A,0,999
X579,PRIVACION NO ESPECIFICADA: LUGAR NO ESPECIFICADO,X57,XX,X5,A,0,999
X580,EXPOSICION A FACTORES ESPECIFICADOS: VIVIENDA,X58,XX,X5,A,0,999
X581,EXPOSICION A FACTORES ESPECIFICADOS: INSTITUCION RESIDENCIAL,X58,XX,X5,A,0,999
X582,EXPOSICION A FACTORES ESPECIFICADOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X58,XX,X5,A,0,999
X583,EXPOSICION A FACTORES ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO,X58,XX,X5,A,0,999
X584,EXPOSICION A FACTORES ESPECIFICADOS: CALLES Y CARRETERAS,X58,XX,X5,A,0,999
X585,EXPOSICION A FACTORES ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO,X58,XX,X5,A,0,999
X586,EXPOSICION A FACTORES ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X58,XX,X5,A,0,999
X587,EXPOSICION A FACTORES ESPECIFICADOS: GRANJA,X58,XX,X5,A,0,999
X588,EXPOSICION A FACTORES ESPECIFICADOS: OTRO LUGAR ESPECIFICADO,X58,XX,X5,A,0,999
X589,EXPOSICION A FACTORES ESPECIFICADOS: LUGAR NO ESPECIFICADO,X58,XX,X5,A,0,999
X590,EXPOSICION A FACTORES NO ESPECIFICADOS: VIVIENDA,X59,XX,X5,A,0,999
X591,EXPOSICION A FACTORES NO ESPECIFICADOS: INSTITUCION RESIDENCIAL,X59,XX,X5,A,0,999
X592,EXPOSICION A FACTORES NO ESPECIFICADOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X59,XX,X5,A,0,999
X593,EXPOSICION A FACTORES NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO,X59,XX,X5,A,0,999
X594,EXPOSICION A FACTORES NO ESPECIFICADOS: CALLES Y CARRETERAS,X59,XX,X5,A,0,999
X595,EXPOSICION A FACTORES NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO,X59,XX,X5,A,0,999
X596,EXPOSICION A FACTORES NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X59,XX,X5,A,0,999
X597,EXPOSICION A FACTORES NO ESPECIFICADOS: GRANJA,X59,XX,X5,A,0,999
X598,EXPOSICION A FACTORES NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO,X59,XX,X5,A,0,999
X599,EXPOSICION A FACTORES NO ESPECIFICADOS: LUGAR NO ESPECIFICADO,X59,XX,X5,A,0,999
X600,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: VIVIENDA,X60,XX,X6,A,10,999
X601,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: INSTITUCION RESIDENCIAL,X60,XX,X6,A,10,999
X602,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X60,XX,X6,A,10,999
X603,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: AREAS DE DEPORTE Y ATLETISMO,X60,XX,X6,A,10,999
X604,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: CALLES Y CARRETERAS,X60,XX,X6,A,10,999
X605,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: COMERCIO Y AREAS DE SERVICIO,X60,XX,X6,A,10,999
X606,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X60,XX,X6,A,10,999
X607,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: GRANJA,X60,XX,X6,A,10,999
X608,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: OTRO LUGAR ESPECIFICADO,X60,XX,X6,A,10,999
X609,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A ANALGESICOS NO NARCOTICOS ANTIPIRETICOS Y ANTIRREUMATICOS: LUGAR NO ESPECIFICADO,X60,XX,X6,A,10,999
X610,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: VIVIENDA,X61,XX,X6,A,10,999
X611,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: INSTITUCION RESIDENCIAL,X61,XX,X6,A,10,999
X612,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X61,XX,X6,A,10,999
X613,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: AREAS DE DEPORTE Y ATLETISMO,X61,XX,X6,A,10,999
X614,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: CALLES Y CARRETERAS,X61,XX,X6,A,10,999
X615,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: COMERCIO Y AREAS DE SERVICIO,X61,XX,X6,A,10,999
X616,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X61,XX,X6,A,10,999
X617,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: GRANJA,X61,XX,X6,A,10,999
X618,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: OTRO LUGAR ESPECIFICADO,X61,XX,X6,A,10,999
X619,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A DROGAS ANTIEPILEPTICAS SEDANTES HIPNOTICAS ANTIPARKINSONIANAS Y PSICOTROPICAS NO CLASIFICADAS EN OTRA PARTE: LUGAR NO ESPECIFICADO,X61,XX,X6,A,10,999
X620,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: VIVIENDA,X62,XX,X6,A,10,999
X621,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: INSTITUCION RESIDENCIAL,X62,XX,X6,A,10,999
X622,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X62,XX,X6,A,10,999
X623,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: AREAS DE DEPORTE Y ATLETISMO,X62,XX,X6,A,10,999
X624,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: CALLES Y CARRETERAS,X62,XX,X6,A,10,999
X625,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: COMERCIO Y AREAS DE SERVICIO,X62,XX,X6,A,10,999
X626,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X62,XX,X6,A,10,999
X627,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: GRANJA,X62,XX,X6,A,10,999
X628,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: OTRO LUGAR ESPECIFICADO,X62,XX,X6,A,10,999
X629,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS] NO CLASIFICADOS EN OTRA PARTE: LUGAR NO ESPECIFICADO,X62,XX,X6,A,10,999
X630,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: VIVIENDA,X63,XX,X6,A,10,999
X631,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: INSTITUCION RESIDENCIAL,X63,XX,X6,A,10,999
X632,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X63,XX,X6,A,10,999
X633,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: AREAS DE DEPORTE Y ATLETISMO,X63,XX,X6,A,10,999
X634,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: CALLES Y CARRETERAS,X63,XX,X6,A,10,999
X635,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: COMERCIO Y AREAS DE SERVICIO,X63,XX,X6,A,10,999
X636,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X63,XX,X6,A,10,999
X637,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: GRANJA,X63,XX,X6,A,10,999
X638,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: OTRO LUGAR ESPECIFICADO,X63,XX,X6,A,10,999
X639,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: LUGAR NO ESPECIFICADO,X63,XX,X6,A,10,999
X640,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: VIVIENDA,X64,XX,X6,A,10,999
X641,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL,X64,XX,X6,A,10,999
X642,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS,X64,XX,X6,A,10,999
X643,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO,X64,XX,X6,A,10,999
X644,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: CALLES Y CARRETERAS,X64,XX,X6,A,10,999
X645,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO,X64,XX,X6,A,10,999
X646,ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION,X64,XX,X6,A,10,999
