CODIGO CUPS,DESCRIPCION DEL PROCEDIMIENTO,Codigo Sistema CUPS,,Codigo Grupo CUPS,,Codigo Ambito CUPS,Codigo Sexo CUPS,Codigo Nivel Atencion
960200,INSERCION DE VIA AEREA OROFARINGEA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960300,INSERCION DE VIA AEREA OBTURADA ESOFÁGICA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960401,INSERCION DE TUBO ENDOTRAQUEAL CON TECNICA RETROGRADA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960402,INSERCION DE TUBO ENDOTRAQUEAL DOBLE LUZ,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960403,INSERCION DE TUBO ENDOTRAQUEAL CON BLOQUEADOR SELECTIVO UNIVENT,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960404,INSERCION DE TUBO ENDOTRAQUEAL CON SONDA LUMINOSA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960405,INSERCION DE CANULA JET TRANSTRAQUEAL,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960501,INSERCION DE MASCARA LARINGEA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960502,INSERCION DE COPA CANULA OROFARINGEA CON BALON,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960600,INSERCION DE TUBO O SONDA DE SENGSTAKEN TAPONAMIENTO ESOFAGICO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960700,INSERCION DE OTRO TUBO O SONDA NASOGASTRICA INTUBACION PARA DECOMPRESION SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960801,INSERCION ENDOSCOPICA DE SONDA NASOYEYUNAL,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
960900,INSERCION O SUSTITUCION DE TUBO O SONDA RECTAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
961200,INSERCION ADAPTACION DE APARATO ORTOPEDICO ORAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
961400,TAPONAMIENTO VAGINAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,F,SD
961601,INSERCION DE CATETER SONDA EN URETRA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
962100,DILATACION DEL RECTO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
962200,DILATACION DEL ESFINTER ANAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
962300,DILATACION INSTRUMENTAL O MANUAL DE LA VAGINA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,F,SD
962400,DILATACION Y MANIPULACION DE ESTOMA DE ENTEROSTOMIA SOD º,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
962600,REDUCCION MANUAL DE PROLAPSO RECTAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
962700,REDUCCION MANUAL DE HERNIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
963100,LAVADO GASTRICO PARA HIPOTERMIA O CONGELACION GASTRICA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
963300,LAVADO GASTRICO DE LIMPIEZA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
963800,EXTRACCION DIGITAL O MANUAL DE HECES IMPACTADAS SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
963900,IRRIGACION O ENEMA TRANSANAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
964100,IRRIGACION LAVADO O LIMPIEZA E INSTILACION LOCAL DE COLECISTOSMIA Y OTRO TUBO BILIAR SOD º,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
964900,INSTILACION GENITOURINARIA SOD +,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965100,IRRIGACION Y LAVADO DEL OJO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965200,LAVADO E IRRIGACION DE OIDOS SOD +,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965301,IRRIGACION O CURACION DE CONDUCTOS NASALES,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965302,CURACION ENDOSCOPICA DE SENOS PARANASALES,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965500,LIMPIEZA Y CUIDADOS DE TRAQUEOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965901,LAVADO IRRIGACION Y CUIDADOS DE HERIDA EN AREA GENERAL,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
965902,LAVADO IRRIGACION Y CUIDADOS DE HERIDA EN AREA ESPECIAL,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
966101,INFUSION DE ALIMENTACION ENTERAL POR SONDA +,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
970100,SUSTITUCION DE TUBO SONDA NASOGASTRICO O DE ESOFAGOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
970200,SUSTITUCION DE TUBO SONDA DE GASTROSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
970300,SUSTITUCION DE TUBO O DISPOSITIVO DE ENTEROSTOMIA DEL INTESTINO DELGADO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
970400,SUSTITUCION DE TUBO O DISPOSITIVO DE ENTEROSTOMIA DEL INTESTINO GRUESO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
970500,SUSTITUCION DE TUBO O DISPOSITIVO EN VIAS BILIARES O CONDUCTO PANCREATICO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
971100,SUSTITUCION DE ESCAYOLA O FERULA EN MIEMBRO SUPERIOR SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
971200,SUSTITUCION DE ESCAYOLA O FERULA EN MIEMBRO INFERIOR SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
971400,SUSTITUCION DE OTRO DISPOSITIVO PARA INMOVILIZACION MUSCULOESQUELETICA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
971500,SUSTITUCION DE CATETER DE HERIDA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
971600,SUSTITUCION DE TAPON O DRENAJE DE HERIDA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
972100,SUSTITUCION DE TAPON NASAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
972200,SUSTITUCION DE TAPON DENTAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
972300,SUSTITUCION DE TUBO DE TRAQUEOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
972400,SUSTITUCION DE DIAFRAGMA VAGINAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
972600,SUSTITUCION DE OTRO TAPON MECHA O DRENAJE VAGINAL O VULVAR SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,F,SD
973100,EXTRACCION DE PROTESIS OCULAR SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973200,EXTRACCION DE TAPON NASAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973300,EXTRACCION DE FERULAS DENTALES SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973400,EXTRACCION DE APARATOLOGIA ORTODONTICA FIJA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973500,EXTRACCION DE PROTESIS DENTAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973600,EXTRACCION DE OTRO DISPOSITIVO DE FIJACION MANDIBULAR EXTERNA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973700,EXTRACCION DE TUBO DE TRAQUEOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
973800,RETIRO DE SUTURAS DE CABEZA Y CUELLO RETIRO DE PUNTOS SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
974100,EXTRACCION DE TUBO DE TORACOTOMIA O DE DRENAJE DE CAVIDAD PLEURAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
974200,EXTRACCION DE DREN MEDIASTINICO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
974300,RETIRO DE SUTURAS DE TORAX RETIRO DE PUNTOS SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975100,EXTRACCION DE TUBO DE GASTROSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975200,EXTRACCION DE TUBO DE INTESTINO DELGADO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975300,EXTRACCION DE TUBO DE INTESTINO GRUESO O APENDICE SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975400,EXTRACCION DE TUBO DE COLECISTOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975500,EXTRACCION DE TUBO EN T U OTRO TUBO DE VIA BILIAR O TUBO HEPATICO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975600,EXTRACCION DE TUBO O DREN PANCREATICO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
975900,EXTRACCION DE OTRO DISPOSITIVO TERAPEUTICO DEL APARATO DIGESTIVO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
976100,EXTRACCION DE TUBO DE PIELOSTOMIA Y NEFROSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
976200,EXTRACCION DE TUBO DE URETEROSTOMIA Y DE CATETER URETERAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
976300,EXTRACCION DE TUBO DE CISTOSTOMIA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
976500,EXTRACCION YO REEMPLAZO DE SONDA URETRAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
977100,EXTRACCION DE DISPOSITIVO ANTICONCEPTIVO INTRAUTERINO DIU SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,F,SD
977200,EXTRACCION DE TAPON INTRAUTERINO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
977300,EXTRACCION DE DIAFRAGMA VAGINAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
977500,EXTRACCION DE TAPON MECHA VAGINAL O VULVAR SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
978100,EXTRACCION DE DISPOSITIVO DE DRENAJE RETROPERITONEAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
978200,EXTRACCION DE DISPOSITIVO DE DRENAJE PERITONEAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
978300,EXTRACCION DE SUTURAS DE PARED ABDOMINAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
978800,EXTRACCION NO QUIRURGICA DE DISPOSITIVO DE INMOVILIZACION EXTERNO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981100,EXTRACCION SIN INCISION DE CUERPO EXTRAnO DE CONDUCTO AUDITIVO EXTERNO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981200,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA NARIZ SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981300,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA FARINGE SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981400,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA LARINGE SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981500,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA TRAQUEA Y BRONQUIO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981600,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DEL UTERO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981700,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA VAGINA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981800,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL EN ESTOMA ARTIFICIAL SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981900,EXTRACCION SIN INCISION DE CUERPO EXTRAnO INTRALUMINAL DE LA URETRA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
981905,EXTRACCION ENDOSCOPICA DE CUERPO EXTRAnO DE URETRA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982001,EXTRACCION SIN INCISION DE CUERPO EXTRAnO NO INTRALUMINAL NCOC,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982101,EXTRACCION DE CUERPO EXTRAnO SUPERFICIAL DE LA CONJUNTIVA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982102,EXTRACCION DE CUERPO EXTRAnO SUPERFICIAL EN CORNEA O ESCLEROTICA,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982200,EXTRACCION SIN INCISION DE CUERPO EXTRAnO NO INTRALUMINAL EN CUELLO YO CABEZA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982300,EXTRACCION SIN INCISION DE CUERPO EXTRAnO NO INTRALUMINAL EN VULVA SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982400,EXTRACCION SIN INCISION DE CUERPO EXTRAnO NO INTRALUMINAL EN PENE O ESCROTO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982500,EXTRACCION SIN INCISION DE CUERPO EXTRAnO NO INTRALUMINAL EN OTRO SITIO SALVO EN VULVA PENE O ESCROTO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982600,EXTRACCION SIN INCISION DE CUERPO EXTRAnO EN MANO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982700,EXTRACCION SIN INCISION DE CUERPO EXTRAnO EN BRAZO Y ANTEBRAZO SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982800,EXTRACCION SIN INCISION DE CUERPO EXTRAnO EN PIE SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
982900,EXTRACCION SIN INCISION DE CUERPO EXTRAnO EN MIEMBRO INFERIOR SALVO PIE SOD,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
985101,LITOTRIPCIA EXTRACORPOREA POR ONDAS DE CHOQUE EN CALCULOS URINARIOS SIMPLES +,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
985102,LITOTRIPCIA EXTRACORPOREA POR ONDAS DE CHOQUE EN CALCULOS URINARIOS COMPLEJOS º,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
985200,LITOTRIPCIA EXTRACORPOREA POR ONDAS DE CHOQUE EN VESICULA O CONDUCTO BILIAR SOD º,23,Otros Procedimientos No QX  Intubación E Irrigación no Quirugica,10,Otros Procedimientos,Z,A,SD
990101,EDUCACION GRUPAL EN SALUD POR MEDICINA GENERAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990102,EDUCACION GRUPAL EN SALUD POR MEDICINA ESPECIALIZADA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990103,EDUCACION GRUPAL EN SALUD POR ODONTOLOGIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990104,EDUCACION GRUPAL EN SALUD POR ENFERMERIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990105,EDUCACION GRUPAL EN SALUD POR NUTRICION Y DIETETICA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990106,EDUCACION GRUPAL EN SALUD POR PSICOLOGIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990107,EDUCACION GRUPAL EN SALUD POR TRABAJO SOCIAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990108,EDUCACION GRUPAL EN SALUD POR FISIOTERAPIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990109,EDUCACION GRUPAL EN SALUD POR TERAPIA OCUPACIONAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990110,EDUCACION GRUPAL EN SALUD POR FONIATRIA Y FONOAUDIOLOGIA +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990111,EDUCACION GRUPAL EN SALUD POR AGENTE EDUCATIVO,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990112,EDUCACION GRUPAL EN SALUD POR HIGIENE ORAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990113,EDUCACION GRUPAL EN SALUD POR EQUIPO INTERDISCIPLINARIO,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990201,EDUCACION INDIVIDUAL EN SALUD POR MEDICINA GENERAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990202,EDUCACION INDIVIDUAL EN SALUD POR MEDICINA ESPECIALIZADA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990203,EDUCACION INDIVIDUAL EN SALUD POR ODONTOLOGIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990204,EDUCACION INDIVIDUAL EN SALUD POR ENFERMERIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990205,EDUCACION INDIVIDUAL EN SALUD POR NUTRICION Y DIETETICA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990206,EDUCACION INDIVIDUAL EN SALUD POR PSICOLOGIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990207,EDUCACION INDIVIDUAL EN SALUD POR TRABAJO SOCIAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990208,EDUCACION INDIVIDUAL EN SALUD POR FISIOTERAPIA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990209,EDUCACION INDIVIDUAL EN SALUD POR TERAPIA OCUPACIONAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990210,EDUCACION INDIVIDUAL EN SALUD POR FONIATRIA Y FONOAUDIOLOGIA +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990211,EDUCACION INDIVIDUAL EN SALUD POR AGENTE EDUCATIVO,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990212,EDUCACION INDIVIDUAL EN SALUD POR HIGIENE ORAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
990213,EDUCACION INDIVIDUAL EN SALUD POR EQUIPO INTERDISCIPLINARIO,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991100,INYECCION DE GLOBULINA INMUNE RH SOD,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991201,INMUNOTERAPIA HIPOSENSIBILIZACION CON ANTIGENOS,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991400,INYECCION DE GAMMA GLOBULINA O DE SUEROS INMUNES SOD,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991501,INFUSION DE ALIMENTACION PARENTERAL +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991600,INYECCION DE ANTÍDOTO SOD +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
991800,INFUSION O ADMINISTRACION DE SOLUCIONES DE LIQUIDOS Y ELECTROLITOS SOD +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992100,INYECCION O INFUSION DE ANTIBIOTICO SOD +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992101,INFILTRACION IRRIGACION O INSTILACION DE MEDICAMENTOS EN SUBESCARA,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992200,INYECCION O INFUSION DE SUSTANCIA HORMONAL SOD +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992300,INYECCIONINFILTRACION DE ESTEROIDE SOD< O:P>,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992501,QUIMIOTERAPIA DE INDUCCION,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992502,QUIMIOTERAPIA INTRATECAL,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992503,MONOQUIMIOTERAPIA CICLO DE TRATAMIENTO,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992504,POLIQUIMIOTERAPIA DE BAJO RIESGO CICLO DE TRATAMIENTO +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992505,POLIQUIMIOTERAPIA DE ALTO RIESGO CICLO DE TRATAMIENTO +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992510,INFUSION DE QUIMIOTERAPIA INTRARTERIAL REGIONAL O EN CAVIDADES +,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992800,INYECCION O INFUSION DE MODIFICADORES DE RESPUESTA BIOLOGICA MRB SOD,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992901,INYECCION DE VITAMINA K º,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
992990,INYECCION O INFUSION DE OTRA SUSTANCIA TERAPEUTICA O PROFILACTICA NCOC º,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
993101,VACUNACION CONTRA COLERA,24,Procedimientos Miscelaneos,1,Actividades de P y P,A,A,SD
993102,VACUNACION CONTRA TUBERCULOSIS BCG,24,Procedimientos Miscelaneos,1,Actividades de P y P,Z,A,SD
993103,VACUNACIÓN CONTRA MENINGOCOCO AC YO BC +,24,Procedimientos Miscelaneos,1,Actividades de P y P,A,A,SD
993104,VACUNACION CONTRA HAEMOPHILUS INFLUENZA TIPO B +,24,Procedimientos Miscelaneos,1,Actividades de P y P,A,A,SD
